time,left_corner_x,left_corner_y,right_corner_x,right_corner_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,screen_x,screen_y
17.333333333333332,296.039306640625,259.9219665527344,374.5631103515625,258.17095947265625,304.74945068359375,259.6689453125,361.0052185058594,260.8582763671875,1746,549
18.266666666666666,298.2668762207031,262.21929931640625,369.4674072265625,259.76861572265625,308.6363830566406,261.2017517089844,359.6604919433594,260.82305908203125,136,777
19.133333333333333,294.24041748046875,261.3961486816406,372.73529052734375,257.84368896484375,304.1244201660156,260.354736328125,360.3346252441406,260.47900390625,1210,853
19.933333333333337,292.9889831542969,262.21826171875,374.6837463378906,259.4539489746094,304.0447082519531,261.63427734375,360.25469970703125,262.23370361328125,846,243
20.833333333333332,292.38299560546875,262.9306945800781,374.0881652832031,261.29315185546875,302.97406005859375,261.2607727050781,359.8823547363281,262.0714416503906,228,531
21.566666666666663,293.8338623046875,263.5746154785156,370.9856262207031,260.30743408203125,304.4297790527344,262.6220397949219,358.6524658203125,262.31634521484375,997,576
22.366666666666667,293.3011779785156,263.47369384765625,368.7937927246094,261.65618896484375,302.5132141113281,263.1169128417969,356.193603515625,260.97454833984375,407,1004
23.133333333333333,292.33685302734375,263.949462890625,373.6961059570313,260.9772644042969,303.10150146484375,262.37371826171875,359.57440185546875,263.29046630859375,551,717
24.2,291.9176330566406,264.08380126953125,371.3092346191406,258.671142578125,302.7117614746094,262.5362243652344,359.14385986328125,261.5523986816406,1112,1049
25.1,292.26336669921875,262.08233642578125,372.3291320800781,259.097412109375,302.5643005371094,261.2909240722656,358.64752197265625,260.6634216308594,1850,983
25.966666666666665,292.7137756347656,265.34381103515625,374.9461364746094,259.8665771484375,301.9317321777344,263.73095703125,360.16180419921875,261.8938293457031,1030,378
27.2,290.6617736816406,265.31561279296875,371.234619140625,258.1641540527344,300.9765625,263.0108642578125,358.1814880371094,260.689208984375,1011,995
28.033333333333335,291.379150390625,265.2734069824219,372.1302795410156,259.9493103027344,301.7091369628906,264.2735290527344,358.2505798339844,262.2367858886719,1452,130
29.033333333333335,289.2875061035156,264.743408203125,370.6311950683594,261.07659912109375,296.7174072265625,262.1121826171875,352.88177490234375,263.7306213378906,131,634
29.9,294.4072570800781,267.20196533203125,370.6182861328125,264.6605529785156,304.4168701171875,267.90264892578125,356.193603515625,264.58984375,1337,392
30.733333333333334,292.3018493652344,266.94000244140625,368.8855285644531,262.05047607421875,302.5439758300781,265.2128601074219,355.9121398925781,261.9527282714844,664,154
31.766666666666666,290.13531494140625,260.9220886230469,367.2884826660156,258.79461669921875,299.2527160644531,260.7781066894531,355.7802429199219,258.0621337890625,29,228
32.7,290.70538330078125,263.95892333984375,369.2088928222656,259.3250427246094,301.79229736328125,263.2363586425781,356.3489074707031,260.43609619140625,470,808
33.56666666666667,288.24774169921875,269.3974304199219,369.1108093261719,264.7180480957031,297.7220458984375,267.1549072265625,355.2123107910156,264.9417419433594,617,944
34.93333333333333,292.1427001953125,260.219482421875,374.6172180175781,257.1413879394531,302.5039978027344,259.8108215332031,359.8492126464844,258.6781005859375,1672,487
35.6,285.14678955078125,266.37042236328125,365.7958679199219,259.6539611816406,296.6627502441406,262.19927978515625,353.0830383300781,260.8698425292969,1666,604
36.36666666666667,280.8070373535156,261.2743225097656,362.8283081054687,257.32861328125,290.86431884765625,260.2772521972656,349.39813232421875,257.48712158203125,413,757
37.2,280.1339111328125,261.0958251953125,360.8793029785156,256.96124267578125,289.59527587890625,259.5801696777344,348.7127380371094,255.7402801513672,838,342
38.03333333333333,279.0610656738281,263.814697265625,359.15692138671875,258.5144348144531,289.19085693359375,261.64337158203125,343.422607421875,258.79205322265625,1230,670
38.96666666666667,282.28717041015625,264.4899597167969,358.02093505859375,257.8793029785156,290.3860778808594,263.2745666503906,345.2955017089844,259.797119140625,720,164
40.13333333333333,283.8750305175781,263.9326171875,362.7294006347656,258.3276062011719,292.3788757324219,262.4964294433594,350.6754150390625,259.2970275878906,1108,882
40.96666666666667,279.0584411621094,263.4053039550781,432.1770629882813,291.2162780761719,287.7737121582031,261.2037353515625,346.5115661621094,257.4532775878906,337,112
41.766666666666666,280.49920654296875,264.8055114746094,355.1070861816406,257.4994201660156,289.2652893066406,263.33880615234375,343.4918212890625,258.7734375,914,533
42.56666666666667,279.3916015625,262.1371154785156,431.8428955078125,291.2932434082031,289.3664245605469,259.6669616699219,346.29962158203125,256.0831298828125,149,271
43.333333333333336,280.568603515625,265.4650573730469,360.9734802246094,259.510986328125,290.260986328125,263.4481201171875,348.9489440917969,260.0069274902344,874,213
44.233333333333334,282.640380859375,264.05084228515625,360.7394714355469,258.4312438964844,291.59808349609375,262.25653076171875,349.64404296875,258.9949951171875,193,939
45.13333333333333,279.0550231933594,264.7818908691406,360.0246276855469,259.03216552734375,288.4990539550781,262.3586120605469,348.77294921875,259.21954345703125,1506,958
45.93333333333333,281.03021240234375,262.3802185058594,362.3721008300781,258.0585021972656,291.6351318359375,260.6274719238281,349.1864013671875,258.83892822265625,1075,817
46.766666666666666,280.8697814941406,264.8433532714844,359.77020263671875,258.90283203125,288.55419921875,263.7255554199219,347.4079895019531,258.9498291015625,358,975
47.5,282.4289245605469,262.0963134765625,361.2996215820313,258.7210693359375,289.7850036621094,261.2535400390625,349.34552001953125,258.2407531738281,997,464
48.3,280.70001220703125,268.0321960449219,434.5675659179687,293.73760986328125,287.27044677734375,267.2947998046875,347.4874267578125,260.9859924316406,673,863
49.2,280.42913818359375,264.0365295410156,360.6576843261719,259.6446838378906,290.41839599609375,262.65576171875,345.3748474121094,259.6709899902344,488,626
50.2,280.9630126953125,265.3669128417969,359.6371765136719,258.2209777832031,291.224609375,265.0177001953125,347.04217529296875,260.7192687988281,1805,290
51.0,278.3787536621094,264.9423828125,360.02734375,259.15924072265625,288.7949523925781,263.28619384765625,345.5313415527344,259.5352783203125,1033,135
52.166666666666664,281.11328125,264.52606201171875,364.98486328125,261.3374328613281,292.1832275390625,263.5841979980469,349.03228759765625,261.0922546386719,1694,870
53.13333333333333,280.69769287109375,267.9639892578125,360.5531311035156,261.7444152832031,288.98028564453125,266.9777526855469,347.6190490722656,261.727783203125,608,625
54.06666666666667,280.5049133300781,261.701904296875,362.06109619140625,258.0517883300781,289.2453308105469,260.00408935546875,348.680908203125,258.1094055175781,1406,119
55.166666666666664,281.9003601074219,261.9189758300781,362.3746032714844,258.5429992675781,290.99822998046875,260.2760925292969,348.8763122558594,258.0667419433594,1888,415
55.96666666666667,282.8406066894531,264.3816223144531,361.1506652832031,258.7490539550781,290.2171936035156,264.0985107421875,348.7351379394531,259.4782409667969,1039,257
56.833333333333336,282.4300231933594,262.84295654296875,361.0036315917969,257.9278564453125,291.29925537109375,261.3335876464844,348.1658630371094,258.35003662109375,1856,120
57.766666666666666,281.3538818359375,261.8866882324219,358.1508483886719,255.07858276367188,288.73187255859375,259.5390625,345.28192138671875,256.1735534667969,464,714
58.56666666666667,278.0250549316406,262.10870361328125,360.3468933105469,258.6789855957031,287.8792724609375,259.9452819824219,345.07183837890625,257.32928466796875,1289,236
59.56666666666667,283.7323913574219,262.86444091796875,360.4273681640625,257.734619140625,290.5583801269531,261.11956787109375,348.28863525390625,258.4917907714844,1746,405
60.36666666666667,281.7470703125,262.3642272949219,361.4982604980469,258.02813720703125,290.0574035644531,260.2021179199219,347.4129333496094,257.84844970703125,1550,733
61.13333333333333,281.9278259277344,264.78436279296875,365.9532470703125,260.2575378417969,293.5025939941406,263.2553405761719,351.395263671875,260.464599609375,1039,318
62.06666666666667,280.6964111328125,263.9189147949219,434.9071350097656,292.252197265625,289.8703308105469,261.7899475097656,351.6878356933594,259.667236328125,1246,1072
62.9,281.13726806640625,265.86474609375,362.8826904296875,261.2061767578125,290.0887756347656,263.8318786621094,349.79132080078125,261.4872741699219,1033,98
64.06666666666666,283.6328125,263.2279968261719,360.437255859375,258.78802490234375,291.34356689453125,263.2331237792969,348.3450622558594,259.5769348144531,306,104
64.9,283.3201904296875,266.77117919921875,435.170166015625,287.8144226074219,293.4117431640625,264.01239013671875,353.89990234375,260.1768493652344,1127,297
65.8,284.2305908203125,265.4774475097656,369.2620239257813,259.9483642578125,294.25146484375,264.19921875,353.3191223144531,260.70391845703125,564,627
66.56666666666666,284.8017883300781,266.2304992675781,435.6111145019531,290.07763671875,292.90606689453125,264.0482482910156,355.2073059082031,261.0638122558594,1257,424
67.3,288.1987609863281,265.289794921875,367.3047180175781,258.1214599609375,299.75482177734375,261.7395935058594,355.6690979003906,258.0508728027344,914,237
68.03333333333333,284.876953125,268.2940979003906,363.8290710449219,265.18328857421875,294.5260009765625,267.0909423828125,350.0315856933594,264.1101989746094,1216,477
69.46666666666667,289.3943786621094,269.9429931640625,370.2733459472656,262.5564270019531,298.6706848144531,267.4550476074219,357.3357849121094,264.2105407714844,334,796
70.2,290.3952331542969,268.20050048828125,368.3046569824219,264.4223937988281,298.6582336425781,265.80364990234375,355.30377197265625,263.26904296875,565,906
71.1,291.50152587890625,265.68402099609375,366.7070617675781,262.580322265625,302.3083801269531,264.69976806640625,355.4563293457031,262.2926025390625,1016,62
72.0,293.6977233886719,268.3052978515625,370.775390625,263.4945373535156,301.6047058105469,267.3699035644531,357.6900329589844,264.411865234375,1887,390
72.86666666666666,291.4604797363281,267.62860107421875,366.8010864257813,264.3584289550781,302.7178955078125,268.0108337402344,355.69873046875,265.24102783203125,461,827
73.76666666666667,291.7944641113281,268.2585754394531,370.4617004394531,263.7115783691406,301.0416564941406,269.17333984375,357.07568359375,264.2409362792969,1536,963
74.53333333333333,290.7404479980469,268.2900695800781,367.773193359375,264.0323486328125,300.18109130859375,266.773193359375,353.7608947753906,264.28411865234375,1369,655
75.3,287.99359130859375,269.0991516113281,368.7047119140625,266.2583312988281,298.1875,267.1462097167969,354.5699462890625,265.1246643066406,1029,267
76.3,290.165283203125,268.9039306640625,371.0577392578125,263.3625183105469,301.1768493652344,269.0951232910156,357.71026611328125,264.6116943359375,262,169
77.2,295.26092529296875,266.2774658203125,371.3220520019531,264.9455261230469,303.31768798828125,266.5194091796875,358.32666015625,265.636962890625,1260,125
77.96666666666667,293.10198974609375,267.63330078125,372.14654541015625,265.4217224121094,301.9574279785156,265.6687316894531,357.7904052734375,264.1032409667969,798,255
78.86666666666666,291.61126708984375,268.9620361328125,371.3774108886719,265.6585693359375,301.9491882324219,268.90020751953125,358.61163330078125,265.9610900878906,836,890
79.53333333333333,293.77215576171875,267.44854736328125,372.6931457519531,262.16534423828125,302.68377685546875,265.68865966796875,359.6690673828125,263.5122375488281,853,1033
80.53333333333333,292.7710876464844,266.677001953125,370.83099365234375,261.6483154296875,303.47686767578125,264.5921630859375,358.38751220703125,262.8984069824219,26,641
81.36666666666666,290.808349609375,268.2746276855469,372.9869995117187,264.3119812011719,301.8324279785156,267.3370361328125,359.5472717285156,265.4705505371094,1071,648
82.3,295.3193359375,269.9693298339844,371.1912536621094,267.1210021972656,305.03375244140625,268.0496826171875,360.10882568359375,267.11651611328125,308,394
83.53333333333333,295.3319091796875,268.29827880859375,373.533203125,266.2356872558594,306.7146911621094,268.4244079589844,361.5324401855469,266.5674743652344,132,106
84.6,299.2294006347656,274.9183044433594,376.9456176757813,267.6820983886719,309.767822265625,272.032958984375,365.9245910644531,269.0126037597656,1299,497
85.63333333333334,292.06805419921875,267.7662353515625,377.15191650390625,266.9819641113281,302.42889404296875,267.8763732910156,364.58538818359375,266.1447448730469,68,389
86.43333333333334,293.67047119140625,269.30059814453125,373.7409362792969,264.9003601074219,304.95684814453125,269.61956787109375,361.8949890136719,265.9293212890625,85,328
87.4,287.8152160644531,266.0334777832031,366.2091064453125,260.8556823730469,297.88824462890625,263.7757873535156,352.8981018066406,262.0697937011719,620,958
88.26666666666667,286.4107360839844,274.4932556152344,363.98529052734375,270.84210205078125,295.4656677246094,271.2763671875,351.642333984375,267.8973388671875,1367,489
89.16666666666667,286.684814453125,274.80828857421875,361.19720458984375,263.4579772949219,296.0747375488281,271.18035888671875,349.33184814453125,263.7344055175781,1000,67
90.16666666666669,286.0694885253906,269.75604248046875,365.7471923828125,263.6807861328125,295.2961730957031,266.9000549316406,351.0062561035156,264.169921875,1648,982
90.96666666666668,294.9742736816406,369.4235534667969,357.7596130371094,262.57891845703125,290.425537109375,265.7217712402344,340.9867248535156,263.8468933105469,1729,768
92.1,278.4046325683594,272.372314453125,356.3470458984375,264.411865234375,287.8003234863281,268.3861999511719,341.7207336425781,264.9244689941406,121,672
93.03333333333332,280.05438232421875,270.9823913574219,357.33099365234375,262.0352478027344,287.2240905761719,269.4127502441406,343.0202331542969,263.428466796875,1292,488
93.83333333333331,281.66180419921875,274.52587890625,359.14544677734375,262.9211730957031,288.913818359375,270.953857421875,347.0478210449219,264.68231201171875,1145,448
94.96666666666668,279.5518798828125,269.78692626953125,357.24786376953125,261.2405090332031,288.8860168457031,268.7532958984375,344.0235290527344,263.77044677734375,1643,138
95.83333333333331,279.576416015625,267.18511962890625,357.5616455078125,260.4883117675781,288.4823913574219,267.1110534667969,344.7568054199219,263.220458984375,1714,202
96.83333333333331,280.95281982421875,269.8490295410156,358.027587890625,262.8993835449219,288.2942199707031,268.4087219238281,344.2523193359375,264.1172180175781,1500,1027
98.26666666666668,280.0491638183594,267.7496032714844,357.9633483886719,263.0390625,287.35015869140625,266.6802673339844,343.6577453613281,263.78289794921875,431,1017
99.13333333333334,280.1412353515625,269.9248046875,357.5032043457031,263.9419860839844,287.55108642578125,268.16827392578125,343.73858642578125,264.7250671386719,1114,289
99.93333333333334,279.4610595703125,271.7430419921875,357.19921875,265.1014404296875,289.08270263671875,267.7556457519531,342.93524169921875,265.7315368652344,1094,820
100.86666666666666,279.2840270996094,271.1695861816406,359.3660583496094,265.1890869140625,288.82086181640625,268.1067199707031,345.35028076171875,265.5747985839844,374,443
102.0,280.076904296875,272.4705505371094,357.6603088378906,264.6342468261719,289.55755615234375,269.5380859375,344.12139892578125,265.7022399902344,1777,613
103.1,279.4673156738281,266.93927001953125,358.5278015136719,260.8933410644531,287.8772277832031,266.5406494140625,344.6142578125,262.89703369140625,354,416
104.03333333333332,281.02423095703125,271.568115234375,359.40911865234375,260.5496520996094,288.77081298828125,267.9463806152344,346.7609558105469,262.59423828125,1612,528
104.83333333333331,278.471435546875,266.9784851074219,355.74053955078125,260.7755432128906,285.5526123046875,265.9976806640625,341.3701477050781,262.0711669921875,685,291
105.83333333333331,274.6130065917969,269.0315856933594,434.0205993652344,291.7743835449219,283.5278625488281,267.8782958984375,337.6476745605469,264.9107666015625,1757,995
106.9,281.3876037597656,274.1632995605469,358.4871520996094,261.62188720703125,288.33953857421875,270.2721252441406,346.1239013671875,263.8482666015625,183,833
107.7,279.9629211425781,271.0920104980469,356.8505859375,264.20953369140625,289.2964782714844,267.7861328125,343.96160888671875,265.3921203613281,741,670
108.53333333333332,280.8974609375,271.3830261230469,358.2694396972656,262.7005615234375,290.2691345214844,268.1716613769531,344.9202575683594,264.6761474609375,790,138
109.43333333333334,282.8954162597656,269.9361572265625,362.5743408203125,266.92327880859375,290.37091064453125,269.6347961425781,347.7078552246094,265.39935302734375,1638,893
110.23333333333332,281.1685485839844,270.0210266113281,357.97064208984375,262.110107421875,289.8851318359375,269.1351623535156,345.0535888671875,264.3766784667969,1203,217
111.36666666666666,282.12249755859375,268.8959045410156,355.63525390625,262.45684814453125,289.8879089355469,268.10302734375,343.5483093261719,264.8983154296875,504,780
112.23333333333332,281.70355224609375,272.2606506347656,358.6053466796875,265.4090881347656,289.16998291015625,269.11322021484375,345.55792236328125,265.64697265625,262,840
113.03333333333332,279.79803466796875,272.0545349121094,356.99481201171875,266.9548645019531,289.08282470703125,268.8056335449219,343.6997985839844,266.3760986328125,361,407
113.96666666666668,274.7745666503906,268.6688232421875,353.5364990234375,260.5482482910156,285.0854797363281,265.3292541503906,340.3508605957031,260.3804626464844,1325,942
115.1,278.0098876953125,266.8279724121094,354.2428283691406,259.76123046875,287.4473876953125,266.36187744140625,341.45611572265625,260.04150390625,233,904
115.93333333333334,279.09130859375,272.37664794921875,357.9267578125,263.0121154785156,286.4712829589844,268.8930358886719,344.2651062011719,264.2920227050781,293,344
116.73333333333332,279.23193359375,270.9265441894531,357.7042236328125,262.043701171875,288.185302734375,269.47418212890625,344.0409240722656,263.85296630859375,769,214
117.6,282.23126220703125,271.5382995605469,358.13873291015625,264.1168212890625,289.3048095703125,268.7821044921875,345.2235107421875,265.53839111328125,77,427
118.6,279.1828918457031,267.3415832519531,353.3828430175781,261.185546875,289.40521240234375,266.91851806640625,340.6733703613281,261.95941162109375,1454,487
119.6,279.7445983886719,271.6847839355469,357.4336242675781,263.607177734375,289.8041076660156,267.6784362792969,344.076416015625,264.81414794921875,597,786
120.5,278.00030517578125,265.6390380859375,358.13360595703125,257.46380615234375,288.3431091308594,263.5865783691406,342.6181640625,258.72589111328125,46,683
121.23333333333332,278.2752380371094,266.49798583984375,359.31048583984375,260.68231201171875,287.1221923828125,268.8813781738281,341.3134765625,263.0914611816406,365,697
122.7,276.4524841308594,271.61346435546875,357.2904052734375,260.47650146484375,285.0067443847656,267.906494140625,343.9620666503906,263.01507568359375,204,989
123.43333333333334,276.8118591308594,270.650634765625,360.6245422363281,263.3479919433594,284.813720703125,269.5340576171875,346.4371643066406,264.3601989746094,560,901
124.36666666666666,280.5418395996094,268.7680358886719,357.8028564453125,262.010986328125,291.459228515625,268.185546875,344.3459167480469,264.8028869628906,177,75
125.1,279.7720031738281,269.84027099609375,359.6994323730469,262.4919128417969,288.17596435546875,269.4604187011719,346.69842529296875,264.01434326171875,391,182
126.03333333333332,280.3499450683594,271.08648681640625,357.5190124511719,263.1604309082031,289.58905029296875,268.4204406738281,345.123291015625,265.0698547363281,509,978
126.86666666666666,279.8951721191406,271.10321044921875,358.748046875,262.3483581542969,288.15234375,269.7607421875,344.99139404296875,264.6726989746094,843,899
128.3,278.0271911621094,267.1775817871094,359.34149169921875,261.10003662109375,288.1181640625,265.9608459472656,346.5703125,262.4398193359375,1863,1057
129.3,281.1634521484375,270.5646057128906,353.3375549316406,262.6465148925781,288.91168212890625,269.4868469238281,341.5667724609375,264.5191345214844,1785,347
130.23333333333332,281.1803283691406,272.8757019042969,357.89031982421875,261.508056640625,290.21051025390625,270.2264404296875,346.1863708496094,263.72528076171875,1613,265
131.53333333333333,276.7172546386719,270.4305419921875,358.44732666015625,264.3414001464844,285.33099365234375,269.52496337890625,343.460205078125,264.8190612792969,1433,555
132.26666666666668,276.5216369628906,264.601806640625,350.7097473144531,259.2809143066406,285.7286376953125,262.5306396484375,338.3626403808594,257.2664489746094,1237,516
133.23333333333332,276.7237854003906,262.6670227050781,355.4722900390625,257.0804443359375,286.06085205078125,260.16973876953125,342.32122802734375,257.5592956542969,1570,242
134.06666666666666,280.14794921875,266.4552917480469,358.17779541015625,260.18927001953125,286.6337585449219,264.9037780761719,344.2697448730469,262.2182922363281,981,367
134.93333333333334,283.1408386230469,265.6934814453125,355.5767822265625,259.24481201171875,291.1693420410156,264.26422119140625,344.60302734375,261.97222900390625,658,44
136.63333333333333,281.50396728515625,264.876953125,360.0831604003906,257.577880859375,289.5843200683594,262.4844055175781,346.57110595703125,259.6423034667969,371,958
137.46666666666667,280.7508239746094,267.0679626464844,359.9602355957031,260.17510986328125,289.9615783691406,265.8385314941406,345.3735046386719,262.5054016113281,1037,779
138.2,280.8396911621094,266.82745361328125,359.0965270996094,260.8061218261719,292.0626220703125,265.9365539550781,346.0391540527344,262.8548583984375,1285,936
138.86666666666667,279.95263671875,264.1919250488281,358.8645324707031,257.33612060546875,289.6593017578125,262.12408447265625,345.2677917480469,259.46539306640625,983,678
139.73333333333332,281.9464416503906,270.9747619628906,359.3623046875,262.9811706542969,291.38787841796875,268.82684326171875,347.5489196777344,263.7546691894531,528,793
140.53333333333333,282.4996643066406,268.3586120605469,358.8852844238281,261.50201416015625,290.431396484375,267.99810791015625,345.6053771972656,264.05859375,264,167
141.43333333333334,283.0296325683594,269.4601745605469,359.8327941894531,264.1464538574219,292.0077209472656,267.67779541015625,346.2616271972656,263.5292053222656,1337,883
142.23333333333332,280.5145568847656,266.8482971191406,357.2408142089844,259.52984619140625,289.1890869140625,266.8611755371094,344.4858093261719,262.5826110839844,1508,692
143.23333333333332,281.0870666503906,268.10040283203125,357.8399353027344,258.8973083496094,288.46624755859375,267.0323791503906,346.2119445800781,261.5999450683594,781,933
144.06666666666666,280.4848327636719,266.5122985839844,360.7228088378906,260.0760192871094,291.9057922363281,264.7153625488281,347.4736633300781,260.867431640625,478,159
145.3,277.47845458984375,271.240966796875,356.6656494140625,263.1020812988281,286.5140075683594,269.8987731933594,342.3512268066406,263.97418212890625,1822,766
146.16666666666666,277.7100524902344,269.90423583984375,357.80999755859375,260.601318359375,286.4792785644531,267.37689208984375,344.5916442871094,262.4059753417969,904,981
147.06666666666666,278.7894287109375,271.37969970703125,358.0047912597656,263.8396301269531,287.9947814941406,268.0485534667969,344.3854064941406,264.6206359863281,1689,1000
147.93333333333334,279.2732849121094,269.1742858886719,356.8297119140625,259.7919616699219,286.07867431640625,266.72515869140625,343.8271484375,262.6895751953125,688,52
149.03333333333333,278.95574951171875,266.4609680175781,357.76739501953125,260.94842529296875,286.5749816894531,265.8233337402344,342.82977294921875,262.15740966796875,796,877
149.9,276.40142822265625,269.66229248046875,359.8046569824219,264.4088134765625,284.92327880859375,269.245361328125,345.665771484375,265.2240905761719,1623,910
150.8,279.6258850097656,266.6270751953125,354.363525390625,261.5440368652344,288.1391296386719,266.8998107910156,341.498046875,262.4235534667969,182,54
151.73333333333332,280.97119140625,268.9320373535156,357.2932434082031,262.10467529296875,287.9646301269531,267.0828857421875,343.7351379394531,263.3669738769531,1592,585
152.8,279.08135986328125,270.5709228515625,358.07904052734375,260.6629943847656,286.1139221191406,269.0013732910156,344.91741943359375,262.8163146972656,135,818
153.83333333333334,277.3345642089844,265.4900817871094,437.1412658691406,291.6548767089844,287.94482421875,263.6707763671875,345.36285400390625,261.2198486328125,80,272
154.53333333333333,279.7021789550781,266.959228515625,359.5687561035156,260.0232849121094,290.0646667480469,265.29937744140625,345.8797912597656,262.72723388671875,420,353
155.36666666666667,282.8482971191406,268.4414367675781,359.2645263671875,264.6981506347656,289.03692626953125,269.569580078125,346.751220703125,264.4272155761719,1342,669
156.4,280.3703308105469,267.1502380371094,357.9658508300781,259.6809997558594,289.83477783203125,266.8363037109375,344.43212890625,262.9341125488281,673,157
157.13333333333333,289.3774108886719,267.2082214355469,368.8729248046875,260.03173828125,301.06903076171875,263.7376708984375,356.482666015625,260.5308837890625,847,718
157.86666666666667,293.914306640625,266.9035949707031,369.2904968261719,263.2442932128906,304.4759826660156,265.75323486328125,357.15740966796875,263.6910705566406,322,1037
158.7,293.1937255859375,269.70867919921875,371.9159240722656,266.0964050292969,302.32647705078125,268.469482421875,359.9131164550781,265.934814453125,1570,423
159.36666666666667,293.6985778808594,266.2475280761719,367.6076354980469,265.1784362792969,303.59381103515625,265.53900146484375,356.6495056152344,263.7302551269531,1493,641
160.1,292.41448974609375,269.655517578125,371.4789123535156,266.8809509277344,301.7525634765625,269.29949951171875,358.479248046875,266.12921142578125,1534,379
160.73333333333332,292.77056884765625,270.917236328125,369.1166076660156,266.8268737792969,301.6797790527344,268.24871826171875,358.7077331542969,267.8856201171875,1467,484
161.36666666666667,293.6184387207031,270.43560791015625,368.3230895996094,266.4095458984375,302.4866027832031,269.9763488769531,358.4608459472656,266.4644470214844,1275,460
162.23333333333332,290.86578369140625,267.518310546875,370.0395202636719,265.89898681640625,300.4325256347656,266.02392578125,356.8029479980469,264.1483154296875,581,91
163.03333333333333,289.9900817871094,267.2677917480469,367.93890380859375,270.2895812988281,300.9102478027344,267.5921630859375,355.8084716796875,269.499755859375,262,263
163.93333333333334,292.04644775390625,266.72027587890625,368.7129821777344,263.88201904296875,302.061279296875,266.0395812988281,355.99176025390625,263.83587646484375,1729,581
164.6,291.9303283691406,269.8128356933594,370.85888671875,265.8033752441406,302.5039367675781,269.4751892089844,357.9034423828125,265.9879455566406,1275,389
165.5,291.49896240234375,268.6238098144531,370.9904174804687,266.7552795410156,300.87615966796875,267.30322265625,359.6349792480469,266.54754638671875,191,353
166.46666666666667,293.3080749511719,268.0820007324219,371.09033203125,263.3526306152344,301.93267822265625,265.7184753417969,358.1662902832031,263.8031311035156,858,805
167.13333333333333,291.4019470214844,268.9645690917969,370.6085205078125,264.8990173339844,302.18914794921875,268.00439453125,358.0116271972656,265.1573181152344,845,573
167.86666666666667,291.43731689453125,269.18267822265625,369.9523010253906,267.0513610839844,302.5911865234375,268.95416259765625,358.3764343261719,266.8966979980469,411,788
